antecedents,consequents,support,confidence,lift
"FOOD STAPLES, PERSONAL CARE","COOKING OIL, TEA AND SPICES",0.010190930897049583,0.16028276707783307,3.5817949867120515
"FOOD STAPLES, HOUSEHOLD ITEMS",CLEANING SUPPLIES,0.028940042286400933,0.5058521725188392,3.5643255603506376
CLEANING SUPPLIES,"FOOD STAPLES, HOUSEHOLD ITEMS",0.028940042286400933,0.20391675284384694,3.5643255603506376
TEA AND SPICES,"COOKING OIL, FOOD STAPLES, HOUSEHOLD ITEMS",0.010773400844810743,0.07122930438474133,3.5337028077669728
"COOKING OIL, FOOD STAPLES, HOUSEHOLD ITEMS",TEA AND SPICES,0.010773400844810743,0.5344709897610921,3.5337028077669728
HOUSEHOLD ITEMS,"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",0.013373876910799543,0.11316361378453897,3.5324058494974264
"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",HOUSEHOLD ITEMS,0.013373876910799543,0.41746599856836075,3.532405849497426
"CANNED AND PACKAGED FOODS, NOODLES","BISCUITS AND COOKIES, FOOD STAPLES",0.013846273797566469,0.2887889802946241,3.521823530202973
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, NOODLES",0.013846273797566469,0.16885731864198222,3.521823530202973
TEA AND SPICES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, COOKING OIL",0.011296247884533359,0.07468615440596761,3.5194175595880615
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, COOKING OIL",TEA AND SPICES,0.011296247884533359,0.5323103522800952,3.5194175595880615
"CANNED AND PACKAGED FOODS, FOOD STAPLES","PERSONAL CARE, TEA AND SPICES",0.014717685530437494,0.10326961446868765,3.519318057191193
"PERSONAL CARE, TEA AND SPICES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.014717685530437494,0.5015629884338856,3.5193180571911924
"CANNED AND PACKAGED FOODS, FOOD STAPLES","CLEANING SUPPLIES, NOODLES",0.011053169874837758,0.07755679989702002,3.5193032214665045
"CLEANING SUPPLIES, NOODLES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.011053169874837758,0.5015608740894901,3.5193032214665045
"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",COOKING OIL,0.017015460678692147,0.5311381531853973,3.5172134333379232
COOKING OIL,"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",0.017015460678692147,0.11267691186296544,3.5172134333379232
"CANNED AND PACKAGED FOODS, COOKING OIL, TEA AND SPICES",CLEANING SUPPLIES,0.011296247884533359,0.498582995951417,3.513105632376522
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, COOKING OIL, TEA AND SPICES",0.011296247884533359,0.0795953981385729,3.513105632376522
"CLEANING SUPPLIES, TEA AND SPICES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.01913436710283117,0.5000599304806425,3.5087715473452996
"CANNED AND PACKAGED FOODS, FOOD STAPLES","CLEANING SUPPLIES, TEA AND SPICES",0.01913436710283117,0.1342601531827251,3.508771547345299
"FOOD STAPLES, TEA AND SPICES","CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.01913436710283117,0.18999908917023406,3.498887787619115
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES","FOOD STAPLES, TEA AND SPICES",0.01913436710283117,0.35236486486486485,3.498887787619115
COOKING OIL,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, TEA AND SPICES",0.011296247884533359,0.07480410617748892,3.4985119902662274
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, TEA AND SPICES",COOKING OIL,0.011296247884533359,0.5283140283140283,3.498511990266227
"COOKING OIL, FOOD STAPLES","PERSONAL CARE, TEA AND SPICES",0.010190930897049583,0.10250968813434212,3.4934205801418496
"PERSONAL CARE, TEA AND SPICES","COOKING OIL, FOOD STAPLES",0.010190930897049583,0.3472960300093779,3.4934205801418496
"COOKING OIL, FOOD STAPLES","CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.01885459807280416,0.18965676324045028,3.4925837573190925
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES","COOKING OIL, FOOD STAPLES",0.01885459807280416,0.34721283783783785,3.4925837573190925
"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",HOUSEHOLD ITEMS,0.011878717832294518,0.41255176807900606,3.490823884532841
HOUSEHOLD ITEMS,"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",0.011878717832294518,0.10051226327227569,3.490823884532841
CLEANING SUPPLIES,"BISCUITS AND COOKIES, COOKING OIL",0.014740617418144628,0.10386504653567735,3.486747213471822
"BISCUITS AND COOKIES, COOKING OIL",CLEANING SUPPLIES,0.014740617418144628,0.49484218629715165,3.486747213471822
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.012681333902044149,0.15465070753397842,3.4698061657322548
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS","BISCUITS AND COOKIES, FOOD STAPLES",0.012681333902044149,0.28452356451944844,3.4698061657322548
PERSONAL CARE,"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",0.013594023032788014,0.10008779631255488,3.458453699619735
"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",PERSONAL CARE,0.013594023032788014,0.4697305863708399,3.4584536996197346
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",CLEANING SUPPLIES,0.02186784811752134,0.4906359333196131,3.457109197040088
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.02186784811752134,0.15408479834539812,3.4571091970400873
"CONFECTIONERY, FOOD STAPLES","BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.011562257781936093,0.2281241516604832,3.4541323371942205
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS","CONFECTIONERY, FOOD STAPLES",0.011562257781936093,0.17506944444444444,3.4541323371942205
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, TEA AND SPICES",0.01636878144535102,0.11485486258608484,3.4361429299783453
"BISCUITS AND COOKIES, TEA AND SPICES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.01636878144535102,0.48970911086717894,3.4361429299783453
"CANNED AND PACKAGED FOODS, TEA AND SPICES","FOOD STAPLES, NOODLES",0.010695432426606493,0.1744855967078189,3.43546289049871
"FOOD STAPLES, NOODLES","CANNED AND PACKAGED FOODS, TEA AND SPICES",0.010695432426606493,0.21058334838360124,3.43546289049871
"CANNED AND PACKAGED FOODS, FOOD STAPLES","COOKING OIL, HOUSEHOLD ITEMS",0.012103450331824415,0.08492630494947545,3.4214849874849924
"COOKING OIL, HOUSEHOLD ITEMS","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.012103450331824415,0.487620103473762,3.4214849874849924
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, PERSONAL CARE",0.014190252113173452,0.173052184126629,3.421142358365927
"CANNED AND PACKAGED FOODS, PERSONAL CARE","BISCUITS AND COOKIES, FOOD STAPLES",0.014190252113173452,0.28053313990388973,3.421142358365927
HOUSEHOLD ITEMS,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.02186784811752134,0.1850357031977647,3.407485609639444
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",HOUSEHOLD ITEMS,0.02186784811752134,0.4027027027027027,3.4074856096394437
"COOKING OIL, FOOD STAPLES","BISCUITS AND COOKIES, CLEANING SUPPLIES",0.013006966707485426,0.13083594759180658,3.4074387846482
"BISCUITS AND COOKIES, CLEANING SUPPLIES","COOKING OIL, FOOD STAPLES",0.013006966707485426,0.33874820831342567,3.4074387846482
"CLEANING SUPPLIES, PERSONAL CARE","BISCUITS AND COOKIES, FOOD STAPLES",0.012130968597072973,0.27924408783783783,3.4054221813243832
"BISCUITS AND COOKIES, FOOD STAPLES","CLEANING SUPPLIES, PERSONAL CARE",0.012130968597072973,0.14793892275854353,3.4054221813243832
"COOKING OIL, FOOD STAPLES","CANNED AND PACKAGED FOODS, TEA AND SPICES",0.020721253732164723,0.20843329027495847,3.4003867797741205
"CANNED AND PACKAGED FOODS, TEA AND SPICES","COOKING OIL, FOOD STAPLES",0.020721253732164723,0.33804713804713804,3.4003867797741205
HOUSEHOLD ITEMS,"CLEANING SUPPLIES, TEA AND SPICES",0.01531850098836436,0.12961813101521266,3.387456362479195
"CLEANING SUPPLIES, TEA AND SPICES",HOUSEHOLD ITEMS,0.01531850098836436,0.40033561069159773,3.387456362479195
CLEANING SUPPLIES,"BISCUITS AND COOKIES, PERSONAL CARE",0.015231359815077257,0.10732290589451912,3.384979666211958
"BISCUITS AND COOKIES, PERSONAL CARE",CLEANING SUPPLIES,0.015231359815077257,0.4803992477940113,3.384979666211958
"BISCUITS AND COOKIES, FOOD STAPLES, TEA AND SPICES",CLEANING SUPPLIES,0.012539156198259929,0.4800702370500439,3.382661397223385
CLEANING SUPPLIES,"BISCUITS AND COOKIES, FOOD STAPLES, TEA AND SPICES",0.012539156198259929,0.08835315408479834,3.3826613972233845
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS","FOOD STAPLES, PERSONAL CARE",0.014190252113173452,0.2148611111111111,3.379331463848614
"FOOD STAPLES, PERSONAL CARE","BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.014190252113173452,0.22318401500396737,3.3793314638486134
"FOOD STAPLES, HOUSEHOLD ITEMS","BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.012681333902044149,0.22166105499438832,3.3562716283202394
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS","FOOD STAPLES, HOUSEHOLD ITEMS",0.012681333902044149,0.1920138888888889,3.3562716283202394
"BISCUITS AND COOKIES, FOOD STAPLES","CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.011878717832294518,0.14486268806980257,3.3483966838413592
"CLEANING SUPPLIES, HOUSEHOLD ITEMS","BISCUITS AND COOKIES, FOOD STAPLES",0.011878717832294518,0.2745680059366055,3.3483966838413592
CLEANING SUPPLIES,"FOOD STAPLES, POOJA ITEMS",0.010296417580502391,0.07255041365046536,3.3464511404921757
"FOOD STAPLES, POOJA ITEMS",CLEANING SUPPLIES,0.010296417580502391,0.474931246033425,3.3464511404921757
"COOKING OIL, FOOD STAPLES","BISCUITS AND COOKIES, TEA AND SPICES",0.011099033650252022,0.11164421479977855,3.3400891413692806
"BISCUITS AND COOKIES, TEA AND SPICES","COOKING OIL, FOOD STAPLES",0.011099033650252022,0.33205268935236004,3.3400891413692806
"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",HOUSEHOLD ITEMS,0.013117039768479662,0.3930191012779992,3.3255474148304534
HOUSEHOLD ITEMS,"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",0.013117039768479662,0.110990375659733,3.325547414830453
"CANNED AND PACKAGED FOODS, COOKING OIL","BISCUITS AND COOKIES, FOOD STAPLES",0.01394717410347785,0.2724910394265233,3.3230677757951153
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, COOKING OIL",0.01394717410347785,0.1700878125174786,3.323067775795115
"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",TEA AND SPICES,0.020721253732164723,0.50022143489814,3.307258808929763
TEA AND SPICES,"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",0.020721253732164723,0.13700042452544117,3.3072588089297628
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, HOUSEHOLD ITEMS",0.012681333902044149,0.08898114179056447,3.296717283362669
"BISCUITS AND COOKIES, HOUSEHOLD ITEMS","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.012681333902044149,0.469838572642311,3.2967172833626686
"BISCUITS AND COOKIES, COOKING OIL","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.01394717410347785,0.4682063125481139,3.285264200587408
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, COOKING OIL",0.01394717410347785,0.09786316534723563,3.285264200587408
HOUSEHOLD ITEMS,"BISCUITS AND COOKIES, CLEANING SUPPLIES",0.014882795121928846,0.125931387767774,3.2797064016629403
"BISCUITS AND COOKIES, CLEANING SUPPLIES",HOUSEHOLD ITEMS,0.014882795121928846,0.3876015289058767,3.27970640166294
"COOKING OIL, FOOD STAPLES, PERSONAL CARE",TEA AND SPICES,0.010190930897049583,0.4938875305623472,3.2653816332470886
TEA AND SPICES,"COOKING OIL, FOOD STAPLES, PERSONAL CARE",0.010190930897049583,0.06737825216811207,3.2653816332470886
"CANNED AND PACKAGED FOODS, TEA AND SPICES","BISCUITS AND COOKIES, FOOD STAPLES",0.01636878144535102,0.26704077815188926,3.2566010484872465
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, TEA AND SPICES",0.01636878144535102,0.19961966552939203,3.2566010484872465
"COOKING OIL, TEA AND SPICES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.020721253732164723,0.46305216767449003,3.249099101604003
"CANNED AND PACKAGED FOODS, FOOD STAPLES","COOKING OIL, TEA AND SPICES",0.020721253732164723,0.1453948638733346,3.2490991016040027
CLEANING SUPPLIES,"FOOD STAPLES, PERSONAL CARE",0.029311538867256477,0.2065343846949328,3.2483688693449513
"FOOD STAPLES, PERSONAL CARE",CLEANING SUPPLIES,0.029311538867256477,0.46101132511000503,3.248368869344951
"BISCUITS AND COOKIES, CLEANING SUPPLIES","FOOD STAPLES, TEA AND SPICES",0.012539156198259929,0.32656473960821786,3.242699523178659
"FOOD STAPLES, TEA AND SPICES","BISCUITS AND COOKIES, CLEANING SUPPLIES",0.012539156198259929,0.12451042900081974,3.242699523178659
"CLEANING SUPPLIES, NOODLES",BISCUITS AND COOKIES,0.010846782885473567,0.4921956295525495,3.2315594712502405
BISCUITS AND COOKIES,"CLEANING SUPPLIES, NOODLES",0.010846782885473567,0.07121563431599869,3.2315594712502405
"FOOD STAPLES, HOUSEHOLD ITEMS, TEA AND SPICES",COOKING OIL,0.010773400844810743,0.48724331051649034,3.2265404147204038
COOKING OIL,"FOOD STAPLES, HOUSEHOLD ITEMS, TEA AND SPICES",0.010773400844810743,0.07134179675636275,3.2265404147204033
NOODLES,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",0.013846273797566469,0.135813576859058,3.216290307116154
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",NOODLES,0.013846273797566469,0.32790268274139245,3.216290307116154
"COOKING OIL, PERSONAL CARE","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.012030068291161591,0.458085923856095,3.214252448343032
"CANNED AND PACKAGED FOODS, FOOD STAPLES","COOKING OIL, PERSONAL CARE",0.012030068291161591,0.08441140503314667,3.214252448343032
"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",CLEANING SUPPLIES,0.01885459807280416,0.4551594331266608,3.2071353839399475
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",0.01885459807280416,0.1328528955532575,3.2071353839399475
"CLEANING SUPPLIES, TEA AND SPICES",COOKING OIL,0.018510619757197172,0.48375883974589473,3.2034661404870213
COOKING OIL,"CLEANING SUPPLIES, TEA AND SPICES",0.018510619757197172,0.12257790196197534,3.203466140487021
"PERSONAL CARE, TEA AND SPICES",HOUSEHOLD ITEMS,0.011034824364672052,0.3760550171928728,3.1820051142379078
HOUSEHOLD ITEMS,"PERSONAL CARE, TEA AND SPICES",0.011034824364672052,0.09337162371934182,3.1820051142379078
"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",TEA AND SPICES,0.017015460678692147,0.47852444215142526,3.163807198537519
TEA AND SPICES,"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",0.017015460678692147,0.11249924191885498,3.1638071985375187
PERSONAL CARE,"CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.018570242665235718,0.13672587289795368,3.1603200624457886
"CLEANING SUPPLIES, HOUSEHOLD ITEMS",PERSONAL CARE,0.018570242665235718,0.4292377822537899,3.1603200624457886
"BISCUITS AND COOKIES, CLEANING SUPPLIES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.017267711443470602,0.4497133301481127,3.155504452774154
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, CLEANING SUPPLIES",0.017267711443470602,0.12116238656111218,3.155504452774154
"FOOD STAPLES, TEA AND SPICES","CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.014162733847924894,0.14063211585754623,3.15527934196664
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS","FOOD STAPLES, TEA AND SPICES",0.014162733847924894,0.31776085614323935,3.1552793419666396
POOJA ITEMS,"CLEANING SUPPLIES, FOOD STAPLES",0.010296417580502391,0.26719828612235186,3.1469298715097085
"CLEANING SUPPLIES, FOOD STAPLES",POOJA ITEMS,0.010296417580502391,0.12126613730891805,3.146929871509708
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, PERSONAL CARE",0.014190252113173452,0.09956877132007466,3.140413162493146
"BISCUITS AND COOKIES, PERSONAL CARE","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.014190252113173452,0.4475625632865615,3.140413162493146
PERSONAL CARE,"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",0.013117039768479662,0.09657594381035997,3.1349008576119486
"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",PERSONAL CARE,0.013117039768479662,0.4257853208277505,3.134900857611948
"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",BISCUITS AND COOKIES,0.013846273797566469,0.4744617318874745,3.1151257982941156
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",0.013846273797566469,0.09090909090909091,3.115125798294115
HOUSEHOLD ITEMS,"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",0.013075762370606824,0.11064110524681776,3.1115509692635634
"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",HOUSEHOLD ITEMS,0.013075762370606824,0.36772862117889854,3.1115509692635634
"COOKING OIL, FOOD STAPLES, TEA AND SPICES",CLEANING SUPPLIES,0.017015460678692147,0.4412989175686927,3.109471693702335
CLEANING SUPPLIES,"COOKING OIL, FOOD STAPLES, TEA AND SPICES",0.017015460678692147,0.1198940020682523,3.109471693702335
PERSONAL CARE,"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",0.012130968597072973,0.0893158641183224,3.1019692680418385
"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",PERSONAL CARE,0.012130968597072973,0.4213125199107996,3.1019692680418385
"COOKING OIL, HOUSEHOLD ITEMS",TEA AND SPICES,0.01164481257768177,0.46914264597191424,3.101778613008013
TEA AND SPICES,"COOKING OIL, HOUSEHOLD ITEMS",0.01164481257768177,0.07699072108678512,3.101778613008013
TEA AND SPICES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.010250553805088127,0.06777245436351506,3.099182599005397
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, HOUSEHOLD ITEMS",TEA AND SPICES,0.010250553805088127,0.46875,3.099182599005397
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",TEA AND SPICES,0.01913436710283117,0.468606087835561,3.0982311108436598
TEA AND SPICES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",0.01913436710283117,0.12650858147856145,3.0982311108436593
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",PERSONAL CARE,0.017171397515100648,0.42053240480736825,3.0962255671974117
PERSONAL CARE,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",0.017171397515100648,0.12642669007901666,3.0962255671974113
"COOKING OIL, FOOD STAPLES","CLEANING SUPPLIES, PERSONAL CARE",0.013323426757843853,0.13401919173279203,3.0850023762502934
"CLEANING SUPPLIES, PERSONAL CARE","COOKING OIL, FOOD STAPLES",0.013323426757843853,0.30669341216216217,3.085002376250293
PERSONAL CARE,"BISCUITS AND COOKIES, HOUSEHOLD ITEMS",0.011296247884533359,0.08317012223948132,3.0814212307102444
"BISCUITS AND COOKIES, HOUSEHOLD ITEMS",PERSONAL CARE,0.011296247884533359,0.41852166525063716,3.081421230710244
"CLEANING SUPPLIES, FOOD STAPLES","BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.017267711443470602,0.20337060444012314,3.07932753335494
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS","CLEANING SUPPLIES, FOOD STAPLES",0.017267711443470602,0.26145833333333335,3.07932753335494
"CLEANING SUPPLIES, HOUSEHOLD ITEMS","FOOD STAPLES, TEA AND SPICES",0.013373876910799543,0.3091275310081628,3.0695527588317146
"FOOD STAPLES, TEA AND SPICES","CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.013373876910799543,0.13279897987066216,3.0695527588317146
PERSONAL CARE,"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",0.013318840380302425,0.09806172756128857,3.060999984578479
"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",PERSONAL CARE,0.013318840380302425,0.415748031496063,3.060999984578479
COOKING OIL,"FOOD STAPLES, RICE",0.014924072519801684,0.09882767417846079,3.060808181086514
"FOOD STAPLES, RICE",COOKING OIL,0.014924072519801684,0.4622159090909091,3.0608081810865135
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",COOKING OIL,0.01885459807280416,0.4617544647871504,3.0577524825000277
COOKING OIL,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",0.01885459807280416,0.1248557371074531,3.0577524825000277
TEA AND SPICES,"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",0.013373876910799543,0.088422584753472,3.0553716500622463
"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",TEA AND SPICES,0.013373876910799543,0.4621236133122028,3.0553716500622463
"FOOD STAPLES, TEA AND SPICES","CLEANING SUPPLIES, PERSONAL CARE",0.013318840380302425,0.13225248201111212,3.044334292679144
"CLEANING SUPPLIES, PERSONAL CARE","FOOD STAPLES, TEA AND SPICES",0.013318840380302425,0.30658783783783783,3.044334292679144
"COOKING OIL, FOOD STAPLES","CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.013075762370606824,0.131527957187673,3.0401739850873164
"CLEANING SUPPLIES, HOUSEHOLD ITEMS","COOKING OIL, FOOD STAPLES",0.013075762370606824,0.30223682815647196,3.0401739850873164
TEA AND SPICES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",0.014162733847924894,0.09363818303111164,3.0395397519062812
"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",TEA AND SPICES,0.014162733847924894,0.45972904570492784,3.0395397519062812
"COOKING OIL, TEA AND SPICES","BISCUITS AND COOKIES, FOOD STAPLES",0.011099033650252022,0.2480270574971815,3.024725965407068
"BISCUITS AND COOKIES, FOOD STAPLES","COOKING OIL, TEA AND SPICES",0.011099033650252022,0.13535432630460317,3.0247259654070677
"BISCUITS AND COOKIES, PERSONAL CARE",HOUSEHOLD ITEMS,0.011296247884533359,0.3562852596557211,3.0147224914449886
HOUSEHOLD ITEMS,"BISCUITS AND COOKIES, PERSONAL CARE",0.011296247884533359,0.09558366966780503,3.0147224914449886
TEA AND SPICES,"BISCUITS AND COOKIES, COOKING OIL, FOOD STAPLES",0.011099033650252022,0.0733822548365577,3.0143268081760612
"BISCUITS AND COOKIES, COOKING OIL, FOOD STAPLES",TEA AND SPICES,0.011099033650252022,0.4559155990957046,3.014326808176061
COOKING OIL,"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",0.013323426757843853,0.08822814796817106,3.0100141916032097
"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",COOKING OIL,0.013323426757843853,0.45454545454545453,3.0100141916032093
"CANNED AND PACKAGED FOODS, FOOD STAPLES","CLEANING SUPPLIES, COOKING OIL",0.01885459807280416,0.13229709725172173,3.006635625752934
"CLEANING SUPPLIES, COOKING OIL","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.01885459807280416,0.4284969772774651,3.0066356257529336
TEA AND SPICES,"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",0.013318840380302425,0.08805870580386924,3.004233459139139
"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",TEA AND SPICES,0.013318840380302425,0.4543889845094664,3.004233459139139
"CANNED AND PACKAGED FOODS, PERSONAL CARE",CLEANING SUPPLIES,0.021537628934538634,0.4257865626983407,3.000168846014029
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, PERSONAL CARE",0.021537628934538634,0.1517580144777663,3.000168846014029
"BISCUITS AND COOKIES, TEA AND SPICES",CLEANING SUPPLIES,0.01423152951104629,0.425768386388584,3.000040772460176
CLEANING SUPPLIES,"BISCUITS AND COOKIES, TEA AND SPICES",0.01423152951104629,0.10027792140641158,3.0000407724601756
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, NOODLES",0.013846273797566469,0.0971551779622836,2.9949701028364806
"BISCUITS AND COOKIES, NOODLES","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.013846273797566469,0.42683444083133043,2.9949701028364806
"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",COOKING OIL,0.013075762370606824,0.4518225039619651,2.9919827278246673
COOKING OIL,"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",0.013075762370606824,0.08658810666342709,2.9919827278246673
"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",COOKING OIL,0.013006966707485426,0.4517362217266645,2.9914113641686435
COOKING OIL,"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",0.013006966707485426,0.08613253963433153,2.9914113641686435
"FOOD STAPLES, PERSONAL CARE, TEA AND SPICES",COOKING OIL,0.010190930897049583,0.44395604395604393,2.9398907840625634
COOKING OIL,"FOOD STAPLES, PERSONAL CARE, TEA AND SPICES",0.010190930897049583,0.06748466257668712,2.939890784062563
PERSONAL CARE,"CLEANING SUPPLIES, TEA AND SPICES",0.015258878080325815,0.11234551225771593,2.9360515948862047
"CLEANING SUPPLIES, TEA AND SPICES",PERSONAL CARE,0.015258878080325815,0.3987774181948939,2.9360515948862047
"HOUSEHOLD ITEMS, TEA AND SPICES",PERSONAL CARE,0.011034824364672052,0.39814661591924544,2.9314072295260525
PERSONAL CARE,"HOUSEHOLD ITEMS, TEA AND SPICES",0.011034824364672052,0.08124535692577835,2.9314072295260525
TEA AND SPICES,"CANNED AND PACKAGED FOODS, COOKING OIL",0.02265670505464669,0.14979683425313844,2.926635515237594
"CANNED AND PACKAGED FOODS, COOKING OIL",TEA AND SPICES,0.02265670505464669,0.44265232974910396,2.926635515237594
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, COOKING OIL",0.021221168884180207,0.14952817993795242,2.921386717664098
"CANNED AND PACKAGED FOODS, COOKING OIL",CLEANING SUPPLIES,0.021221168884180207,0.41460573476702506,2.9213867176640975
PERSONAL CARE,"BISCUITS AND COOKIES, CLEANING SUPPLIES",0.015231359815077257,0.11214290538258931,2.9206047134380824
